distance,velocity,root
1.8,10.9,55.03875732421875
1.8,11,54.93438720703125
1.8,11.1,54.83001708984375
1.8,11.2,54.73114013671875
1.8,11.3,54.635009765625
1.8,11.4,54.54437255859375
1.8,11.5,54.4537353515625
1.8,11.6,54.3658447265625
1.8,11.7,54.283447265625
1.8,11.8,54.2010498046875
1.8,11.9,54.12139892578125
1.8,12,54.04449462890625
1.8,12.1,53.9703369140625
1.8,12.2,53.89892578125
1.8,12.3,53.8275146484375
1.8,12.4,53.756103515625
1.8,12.5,53.690185546875
1.9,7.5,64.22607421875
1.9,7.6,63.2427978515625
1.9,7.7,62.435302734375
1.9,7.8,61.7431640625
1.9,7.9,61.138916015625
1.9,8,60.5950927734375
1.9,8.1,60.106201171875
1.9,8.2,59.65576171875
1.9,8.3,59.24102783203125
1.9,8.4,58.8592529296875
1.9,8.5,58.502197265625
1.9,8.6,58.16986083984375
1.9,8.7,57.85675048828125
1.9,8.8,57.5628662109375
1.9,8.9,57.28546142578125
1.9,9,57.0245361328125
1.9,9.1,56.77734375
1.9,9.2,56.5411376953125
1.9,9.3,56.31591796875
1.9,9.4,56.103057861328125
1.9,9.5,55.8984375
1.9,9.6,55.7061767578125
1.9,9.7,55.5194091796875
1.9,9.8,55.34088134765625
1.9,9.9,55.17059326171875
1.9,10,55.008544921875
1.9,10.1,54.8492431640625
1.9,10.2,54.700927734375
1.9,10.3,54.55535888671875
1.9,10.4,54.415283203125
1.9,10.5,54.28070068359375
1.9,10.6,54.151611328125
1.9,10.7,54.02801513671875
1.9,10.8,53.90716552734375
1.9,10.9,53.79180908203125
1.9,11,53.67645263671875
1.9,11.1,53.5693359375
1.9,11.2,53.4649658203125
1.9,11.3,53.36334228515625
1.9,11.4,53.26446533203125
1.9,11.5,53.1683349609375
1.9,11.6,53.07769775390625
1.9,11.7,52.98980712890625
1.9,11.8,52.90191650390625
1.9,11.9,52.8167724609375
1.9,12,52.734375
1.9,12.1,52.657470703125
1.9,12.2,52.57781982421875
1.9,12.3,52.503662109375
1.9,12.4,52.430877685546875
1.9,12.5,52.36083984375
2,7.5,64.0667724609375
2,7.6,62.8802490234375
2,7.7,61.951904296875
2,7.8,61.171875
2,7.9,60.501708984375
2,8,59.9029541015625
2,8.1,59.36737060546875
2,8.2,58.87847900390625
2,8.3,58.4307861328125
2,8.4,58.018798828125
2,8.5,57.63427734375
2,8.6,57.2772216796875
2,8.7,56.942138671875
2,8.8,56.62628173828125
2,8.9,56.32965087890625
2,9,56.04949951171875
2,9.1,55.78582763671875
2,9.2,55.535888671875
2,9.3,55.294189453125
2,9.4,55.0689697265625
2,9.5,54.85198974609375
2,9.6,54.64599609375
2,9.7,54.4482421875
2,9.8,54.25872802734375
2,9.9,54.07745361328125
2,10,53.9044189453125
2,10.1,53.73687744140625
2,10.2,53.57757568359375
2,10.3,53.42376708984375
2,10.4,53.27545166015625
2,10.5,53.13262939453125
2,10.6,52.99530029296875
2,10.7,52.86346435546875
2,10.8,52.73712158203125
2,10.9,52.613525390625
2,11,52.49542236328125
2,11.1,52.38006591796875
2,11.2,52.2674560546875
2,11.3,52.16033935546875
2,11.4,52.05596923828125
2,11.5,51.954345703125
2,11.6,51.85821533203125
2,11.7,51.76483154296875
2,11.8,51.67144775390625
2,11.9,51.58355712890625
2,12,51.49566650390625
2,12.1,51.41326904296875
2,12.2,51.33087158203125
2,12.3,51.251220703125
2,12.4,51.17431640625
2,12.5,51.10015869140625
2.1,7.5,64.215087890625
2.1,7.6,62.698974609375
2.1,7.7,61.60308837890625
2.1,7.8,60.71868896484375
2.1,7.9,59.9688720703125
2.1,8,59.3096923828125
2.1,8.1,58.721923828125
2.1,8.2,58.1890869140625
2.1,8.3,57.7056884765625
2.1,8.4,57.2607421875
2.1,8.5,56.84600830078125
2.1,8.6,56.46148681640625
2.1,8.7,56.1016845703125
2.1,8.8,55.7666015625
2.1,8.9,55.45074462890625
2.1,9,55.1513671875
2.1,9.1,54.86846923828125
2.1,9.2,54.60205078125
2.1,9.3,54.34661865234375
2.1,9.4,54.10491943359375
2.1,9.5,53.87420654296875
2.1,9.6,53.655853271484375
2.1,9.7,53.44573974609375
2.1,9.8,53.2452392578125
2.1,9.9,53.052978515625
2.1,10,52.870330810546875
2.1,10.1,52.69317626953125
2.1,10.2,52.525634765625
2.1,10.3,52.36083984375
2.1,10.4,52.20428466796875
2.1,10.5,52.05596923828125
2.1,10.6,51.910400390625
2.1,10.7,51.77032470703125
2.1,10.8,51.6357421875
2.1,10.9,51.50390625
2.1,11,51.3775634765625
2.1,11.1,51.25946044921875
2.1,11.2,51.141357421875
2.1,11.3,51.0260009765625
2.1,11.4,50.9161376953125
2.1,11.5,50.811767578125
2.1,11.6,50.7073974609375
2.1,11.7,50.60577392578125
2.1,11.8,50.5096435546875
2.1,11.9,50.416259765625
2.1,12,50.32562255859375
2.1,12.1,50.236358642578125
2.1,12.2,50.152587890625
2.1,12.3,50.06744384765625
2.1,12.4,49.98504638671875
2.1,12.5,49.90814208984375
2.2,7.5,65.10498046875
2.2,7.6,62.75390625
2.2,7.7,61.41357421875
2.2,7.8,60.391845703125
2.2,7.9,59.54315185546875
2.2,8,58.81256103515625
2.2,8.1,58.1671142578125
2.2,8.2,57.58758544921875
2.2,8.3,57.06298828125
2.2,8.4,56.57958984375
2.2,8.5,56.1346435546875
2.2,8.6,55.72265625
2.2,8.7,55.338134765625
2.2,8.8,54.97833251953125
2.2,8.9,54.6405029296875
2.2,9,54.3218994140625
2.2,9.1,54.02252197265625
2.2,9.2,53.73687744140625
2.2,9.3,53.46771240234375
2.2,9.4,53.2122802734375
2.2,9.5,52.96783447265625
2.2,9.6,52.734375
2.2,9.7,52.513275146484375
2.2,9.8,52.3004150390625
2.2,9.9,52.09716796875
2.2,10,51.903533935546875
2.2,10.1,51.7181396484375
2.2,10.2,51.536865234375
2.2,10.3,51.3665771484375
2.2,10.4,51.2017822265625
2.2,10.5,51.04248046875
2.2,10.6,50.888671875
2.2,10.7,50.7403564453125
2.2,10.8,50.60028076171875
2.2,10.9,50.46295166015625
2.2,11,50.328369140625
2.2,11.1,50.2020263671875
2.2,11.2,50.07843017578125
2.2,11.3,49.95758056640625
2.2,11.4,49.84222412109375
2.2,11.5,49.7296142578125
2.2,11.6,49.6197509765625
2.2,11.7,49.515380859375
2.2,11.8,49.41375732421875
2.2,11.9,49.31488037109375
2.2,12,49.21875
2.2,12.1,49.1253662109375
2.2,12.2,49.03472900390625
2.2,12.3,48.94683837890625
2.2,12.4,48.8616943359375
2.2,12.5,48.779296875
2.3,7.6,63.226318359375
2.3,7.7,61.4300537109375
2.3,7.8,60.205078125
2.3,7.9,59.23828125
2.3,8,58.4197998046875
2.3,8.1,57.7056884765625
2.3,8.2,57.073974609375
2.3,8.3,56.502685546875
2.3,8.4,55.9808349609375
2.3,8.5,55.5029296875
2.3,8.6,55.06072998046875
2.3,8.7,54.64874267578125
2.3,8.8,54.26422119140625
2.3,8.9,53.9044189453125
2.3,9,53.56658935546875
2.3,9.1,53.2452392578125
2.3,9.2,52.943115234375
2.3,9.3,52.657470703125
2.3,9.4,52.38555908203125
2.3,9.5,52.12738037109375
2.3,9.6,51.88018798828125
2.3,9.7,51.646728515625
2.3,9.8,51.4215087890625
2.3,9.9,51.207275390625
2.3,10,51.00128173828125
2.3,10.1,50.8062744140625
2.3,10.2,50.61676025390625
2.3,10.3,50.43548583984375
2.3,10.4,50.262451171875
2.3,10.5,50.09490966796875
2.3,10.6,49.932861328125
2.3,10.7,49.77630615234375
2.3,10.8,49.62799072265625
2.3,10.9,49.482421875
2.3,11,49.34234619140625
2.3,11.1,49.207763671875
2.3,11.2,49.07867431640625
2.3,11.3,48.95233154296875
2.3,11.4,48.8287353515625
2.3,11.5,48.71337890625
2.3,11.6,48.5980224609375
2.3,11.7,48.4881591796875
2.3,11.8,48.3782958984375
2.3,11.9,48.27667236328125
2.3,12,48.175048828125
2.3,12.1,48.076171875
2.3,12.2,47.9827880859375
2.3,12.3,47.889404296875
2.3,12.4,47.79876708984375
2.3,12.5,47.713623046875
2.4,7.7,61.732177734375
2.4,7.8,60.194091796875
2.4,7.9,59.0625
2.4,8,58.1341552734375
2.4,8.1,57.3431396484375
2.4,8.2,56.64825439453125
2.4,8.3,56.0247802734375
2.4,8.4,55.46173095703125
2.4,8.5,54.9481201171875
2.4,8.6,54.47021484375
2.4,8.7,54.03076171875
2.4,8.8,53.6187744140625
2.4,8.9,53.23699951171875
2.4,9,52.87445068359375
2.4,9.1,52.53662109375
2.4,9.2,52.21527099609375
2.4,9.3,51.911773681640625
2.4,9.4,51.624755859375
2.4,9.5,51.35009765625
2.4,9.6,51.08917236328125
2.4,9.7,50.84197998046875
2.4,9.8,50.60577392578125
2.4,9.9,50.3778076171875
2.4,10,50.16357421875
2.4,10.1,49.954833984375
2.4,10.2,49.757080078125
2.4,10.3,49.5648193359375
2.4,10.4,49.383544921875
2.4,10.5,49.20501708984375
2.4,10.6,49.03472900390625
2.4,10.7,48.8726806640625
2.4,10.8,48.71612548828125
2.4,10.9,48.56231689453125
2.4,11,48.416748046875
2.4,11.1,48.27392578125
2.4,11.2,48.13934326171875
2.4,11.3,48.0047607421875
2.4,11.4,47.87841796875
2.4,11.5,47.75482177734375
2.4,11.6,47.63397216796875
2.4,11.7,47.51861572265625
2.4,11.8,47.406005859375
2.4,11.9,47.296142578125
2.4,12,47.1917724609375
2.4,12.1,47.08740234375
2.4,12.2,46.988525390625
2.4,12.3,46.8896484375
2.4,12.4,46.7962646484375
2.4,12.5,46.70562744140625
2.5,7.8,60.4193115234375
2.5,7.9,59.04052734375
2.5,8,57.974853515625
2.5,8.1,57.0849609375
2.5,8.2,56.31591796875
2.5,8.3,55.634765625
2.5,8.4,55.02227783203125
2.5,8.5,54.4647216796875
2.5,8.6,53.953857421875
2.5,8.7,53.4814453125
2.5,8.8,53.04473876953125
2.5,8.9,52.635498046875
2.5,9,52.2509765625
2.5,9.1,51.89117431640625
2.5,9.2,51.55059814453125
2.5,9.3,51.229248046875
2.5,9.4,50.92437744140625
2.5,9.5,50.635986328125
2.5,9.6,50.361328125
2.5,9.7,50.10040283203125
2.5,9.8,49.8504638671875
2.5,9.9,49.61151123046875
2.5,10,49.383544921875
2.5,10.1,49.163818359375
2.5,10.2,48.955078125
2.5,10.3,48.75457763671875
2.5,10.4,48.56231689453125
2.5,10.5,48.37554931640625
2.5,10.6,48.197021484375
2.5,10.7,48.0267333984375
2.5,10.8,47.8619384765625
2.5,10.9,47.69989013671875
2.5,11,47.548828125
2.5,11.1,47.39776611328125
2.5,11.2,47.25494384765625
2.5,11.3,47.1148681640625
2.5,11.4,46.9830322265625
2.5,11.5,46.8511962890625
2.5,11.6,46.72760009765625
2.5,11.7,46.60675048828125
2.5,11.8,46.4886474609375
2.5,11.9,46.373291015625
2.5,12,46.263427734375
2.5,12.1,46.153564453125
2.5,12.2,46.0491943359375
2.5,12.3,45.9503173828125
2.5,12.4,45.8514404296875
2.5,12.5,45.75531005859375
2.6,7.9,59.21630859375
2.6,8,57.9473876953125
2.6,8.1,56.9366455078125
2.6,8.2,56.0797119140625
2.6,8.3,55.3326416015625
2.6,8.4,54.6624755859375
2.6,8.5,54.06097412109375
2.6,8.6,53.51165771484375
2.6,8.7,53.0035400390625
2.6,8.8,52.53662109375
2.6,8.9,52.09991455078125
2.6,9,51.690673828125
2.6,9.1,51.30889892578125
2.6,9.2,50.9490966796875
2.6,9.3,50.6085205078125
2.6,9.4,50.284423828125
2.6,9.5,49.9822998046875
2.6,9.6,49.691162109375
2.6,9.7,49.41375732421875
2.6,9.8,49.15283203125
2.6,9.9,48.900146484375
2.6,10,48.66119384765625
2.6,10.1,48.43048095703125
2.6,10.2,48.21075439453125
2.6,10.3,47.999267578125
2.6,10.4,47.79876708984375
2.6,10.5,47.603759765625
2.6,10.6,47.4169921875
2.6,10.7,47.2357177734375
2.6,10.8,47.06268310546875
2.6,10.9,46.8951416015625
2.6,11,46.73309326171875
2.6,11.1,46.5765380859375
2.6,11.2,46.42822265625
2.6,11.3,46.28265380859375
2.6,11.4,46.142578125
2.6,11.5,46.0052490234375
2.6,11.6,45.87615966796875
2.6,11.7,45.7470703125
2.6,11.8,45.62347412109375
2.6,11.9,45.50537109375
2.6,12,45.38726806640625
2.6,12.1,45.274658203125
2.6,12.2,45.16754150390625
2.6,12.3,45.0604248046875
2.6,12.4,44.9560546875
2.6,12.5,44.857177734375
2.7,8,58.095703125
2.7,8.1,56.9146728515625
2.7,8.2,55.9478759765625
2.7,8.3,55.118408203125
2.7,8.4,54.3878173828125
2.7,8.5,53.734130859375
2.7,8.6,53.13812255859375
2.7,8.7,52.59429931640625
2.7,8.8,52.0916748046875
2.7,8.9,51.62750244140625
2.7,9,51.19354248046875
2.7,9.1,50.78704833984375
2.7,9.2,50.4052734375
2.7,9.3,50.04547119140625
2.7,9.4,49.70489501953125
2.7,9.5,49.383544921875
2.7,9.6,49.075927734375
2.7,9.7,48.78753662109375
2.7,9.8,48.5101318359375
2.7,9.9,48.2464599609375
2.7,10,47.9937744140625
2.7,10.1,47.7520751953125
2.7,10.2,47.5213623046875
2.7,10.3,47.29888916015625
2.7,10.4,47.08740234375
2.7,10.5,46.8841552734375
2.7,10.6,46.6864013671875
2.7,10.7,46.4996337890625
2.7,10.8,46.318359375
2.7,10.9,46.142578125
2.7,11,45.9722900390625
2.7,11.1,45.81024169921875
2.7,11.2,45.6536865234375
2.7,11.3,45.4998779296875
2.7,11.4,45.35430908203125
2.7,11.5,45.21148681640625
2.7,11.6,45.07415771484375
2.7,11.7,44.9395751953125
2.7,11.8,44.81048583984375
2.7,11.9,44.6868896484375
2.7,12,44.5660400390625
2.7,12.1,44.44793701171875
2.7,12.2,44.3353271484375
2.7,12.3,44.2254638671875
2.7,12.4,44.1156005859375
2.7,12.5,44.01123046875
2.8,8,58.480224609375
2.8,8.1,57.0465087890625
2.8,8.2,55.931396484375
2.8,8.3,55.0030517578125
2.8,8.4,54.195556640625
2.8,8.5,53.4814453125
2.8,8.6,52.8387451171875
2.8,8.7,52.25372314453125
2.8,8.8,51.7181396484375
2.8,8.9,51.22100830078125
2.8,9,50.7568359375
2.8,9.1,50.32562255859375
2.8,9.2,49.921875
2.8,9.3,49.54010009765625
2.8,9.4,49.1802978515625
2.8,9.5,48.8397216796875
2.8,9.6,48.51837158203125
2.8,9.7,48.2135009765625
2.8,9.8,47.92236328125
2.8,9.9,47.6422119140625
2.8,10,47.3785400390625
2.8,10.1,47.1258544921875
2.8,10.2,46.8841552734375
2.8,10.3,46.65069580078125
2.8,10.4,46.42822265625
2.8,10.5,46.2139892578125
2.8,10.6,46.00799560546875
2.8,10.7,45.81024169921875
2.8,10.8,45.6207275390625
2.8,10.9,45.439453125
2.8,11,45.26092529296875
2.8,11.1,45.09063720703125
2.8,11.2,44.9285888671875
2.8,11.3,44.769287109375
2.8,11.4,44.615478515625
2.8,11.5,44.4671630859375
2.8,11.6,44.32159423828125
2.8,11.7,44.18426513671875
2.8,11.8,44.0496826171875
2.8,11.9,43.9178466796875
2.8,12,43.79150390625
2.8,12.1,43.670654296875
2.8,12.2,43.5498046875
2.8,12.3,43.435821533203125
2.8,12.4,43.3245849609375
2.8,12.5,43.2147216796875
2.9,8.1,57.37060546875
2.9,8.2,56.05224609375
2.9,8.3,54.9920654296875
2.9,8.4,54.0966796875
2.9,8.5,53.31390380859375
2.9,8.6,52.613525390625
2.9,8.7,51.9818115234375
2.9,8.8,51.405029296875
2.9,8.9,50.87493896484375
2.9,9,50.38055419921875
2.9,9.1,49.921875
2.9,9.2,49.493408203125
2.9,9.3,49.08966064453125
2.9,9.4,48.71063232421875
2.9,9.5,48.350830078125
2.9,9.6,48.01300048828125
2.9,9.7,47.691650390625
2.9,9.8,47.384033203125
2.9,9.9,47.0928955078125
2.9,10,46.81549072265625
2.9,10.1,46.549072265625
2.9,10.2,46.295013427734375
2.9,10.3,46.05194091796875
2.9,10.4,45.8184814453125
2.9,10.5,45.59600830078125
2.9,10.6,45.3790283203125
2.9,10.7,45.17303466796875
2.9,10.8,44.97528076171875
2.9,10.9,44.78302001953125
2.9,11,44.5989990234375
2.9,11.1,44.42047119140625
2.9,11.2,44.25018310546875
2.9,11.3,44.0826416015625
2.9,11.4,43.92333984375
2.9,11.5,43.76953125
2.9,11.6,43.61846923828125
2.9,11.7,43.472900390625
2.9,11.8,43.33282470703125
2.9,11.9,43.1982421875
2.9,12,43.06640625
2.9,12.1,42.93731689453125
2.9,12.2,42.813720703125
2.9,12.3,42.69287109375
2.9,12.4,42.5775146484375
2.9,12.5,42.46490478515625
3,8.2,56.337890625
3,8.3,55.107421875
3,8.4,54.0966796875
3,8.5,53.228759765625
3,8.6,52.4652099609375
3,8.7,51.78131103515625
3,8.8,51.16058349609375
3,8.9,50.592041015625
3,9,50.064697265625
3,9.1,49.5758056640625
3,9.2,49.12261962890625
3,9.3,48.69415283203125
3,9.4,48.29315185546875
3,9.5,47.91412353515625
3,9.6,47.55706787109375
3,9.7,47.21923828125
3,9.8,46.89788818359375
3,9.9,46.59027099609375
3,10,46.29913330078125
3,10.1,46.021728515625
3,10.2,45.75531005859375
3,10.3,45.4998779296875
3,10.4,45.25543212890625
3,10.5,45.02197265625
3,10.6,44.7967529296875
3,10.7,44.58251953125
3,10.8,44.373779296875
3,10.9,44.17327880859375
3,11,43.98101806640625
3,11.1,43.7969970703125
3,11.2,43.61572265625
3,11.3,43.4454345703125
3,11.4,43.27789306640625
3,11.5,43.1158447265625
3,11.6,42.95928955078125
3,11.7,42.8082275390625
3,11.8,42.66265869140625
3,11.9,42.51983642578125
3,12,42.38250732421875
3,12.1,42.25067138671875
3,12.2,42.12158203125
3,12.3,41.9952392578125
3,12.4,41.8743896484375
3,12.5,41.75628662109375
3.1,8.3,55.37109375
3.1,8.4,54.20654296875
3.1,8.5,53.23974609375
3.1,8.6,52.3992919921875
3.1,8.7,51.6522216796875
3.1,8.8,50.9820556640625
3.1,8.9,50.36956787109375
3.1,9,49.80926513671875
3.1,9.1,49.28741455078125
3.1,9.2,48.80401611328125
3.1,9.3,48.35357666015625
3.1,9.4,47.9278564453125
3.1,9.5,47.52960205078125
3.1,9.6,47.1533203125
3.1,9.7,46.7962646484375
3.1,9.8,46.45843505859375
3.1,9.9,46.1370849609375
3.1,10,45.8294677734375
3.1,10.1,45.538330078125
3.1,10.2,45.26092529296875
3.1,10.3,44.9945068359375
3.1,10.4,44.73907470703125
3.1,10.5,44.49462890625
3.1,10.6,44.2584228515625
3.1,10.7,44.033203125
3.1,10.8,43.81622314453125
3.1,10.9,43.60748291015625
3.1,11,43.406982421875
3.1,11.1,43.2147216796875
3.1,11.2,43.0279541015625
3.1,11.3,42.8466796875
3.1,11.4,42.67364501953125
3.1,11.5,42.506103515625
3.1,11.6,42.34130859375
3.1,11.7,42.18475341796875
3.1,11.8,42.03369140625
3.1,11.9,41.8853759765625
3.1,12,41.7425537109375
3.1,12.1,41.605224609375
3.1,12.2,41.47064208984375
3.1,12.3,41.340179443359375
3.1,12.4,41.2152099609375
3.1,12.5,41.09161376953125
3.2,8.4,54.4537353515625
3.2,8.5,53.349609375
3.2,8.6,52.415771484375
3.2,8.7,51.60003662109375
3.2,8.8,50.8721923828125
3.2,8.9,50.2130126953125
3.2,9,49.61151123046875
3.2,9.1,49.05670166015625
3.2,9.2,48.5430908203125
3.2,9.3,48.06243896484375
3.2,9.4,47.61474609375
3.2,9.5,47.1917724609375
3.2,9.6,46.7962646484375
3.2,9.7,46.41998291015625
3.2,9.8,46.065673828125
3.2,9.9,45.72784423828125
3.2,10,45.406494140625
3.2,10.1,45.10162353515625
3.2,10.2,44.809112548828125
3.2,10.3,44.53033447265625
3.2,10.4,44.263916015625
3.2,10.5,44.00848388671875
3.2,10.6,43.7640380859375
3.2,10.7,43.52783203125
3.2,10.8,43.3026123046875
3.2,10.9,43.08563232421875
3.2,11,42.8741455078125
3.2,11.1,42.67364501953125
3.2,11.2,42.4786376953125
3.2,11.3,42.2918701171875
3.2,11.4,42.110595703125
3.2,11.5,41.934814453125
3.2,11.6,41.76727294921875
3.2,11.7,41.60247802734375
3.2,11.8,41.4459228515625
3.2,11.9,41.2921142578125
3.2,12,41.143798828125
3.2,12.1,40.999603271484375
3.2,12.2,40.86090087890625
3.2,12.3,40.726318359375
3.2,12.4,40.594482421875
3.2,12.5,40.46539306640625
3.3,8.5,53.5858154296875
3.3,8.6,52.5311279296875
3.3,8.7,51.62750244140625
3.3,8.8,50.833740234375
3.3,8.9,50.11962890625
3.3,9,49.47418212890625
3.3,9.1,48.88092041015625
3.3,9.2,48.3343505859375
3.3,9.3,47.823486328125
3.3,9.4,47.34832763671875
3.3,9.5,46.90338134765625
3.3,9.6,46.48590087890625
3.3,9.7,46.09039306640625
3.3,9.8,45.71685791015625
3.3,9.9,45.362548828125
3.3,10,45.0274658203125
3.3,10.1,44.70611572265625
3.3,10.2,44.4012451171875
3.3,10.3,44.110107421875
3.3,10.4,43.8299560546875
3.3,10.5,43.56353759765625
3.3,10.6,43.30810546875
3.3,10.7,43.06365966796875
3.3,10.8,42.82745361328125
3.3,10.9,42.5994873046875
3.3,11,42.38250732421875
3.3,11.1,42.17376708984375
3.3,11.2,41.97052001953125
3.3,11.3,41.7755126953125
3.3,11.4,41.58599853515625
3.3,11.5,41.40472412109375
3.3,11.6,41.22894287109375
3.3,11.7,41.05865478515625
3.3,11.8,40.895233154296875
3.3,11.9,40.7373046875
3.3,12,40.58074951171875
3.3,12.1,40.43243408203125
3.3,12.2,40.286865234375
3.3,12.3,40.14678955078125
3.3,12.4,40.01220703125
3.3,12.5,39.87762451171875
3.4,8.6,52.75634765625
3.4,8.7,51.74560546875
3.4,8.8,50.8721923828125
3.4,8.9,50.09490966796875
3.4,9,49.39727783203125
3.4,9.1,48.7628173828125
3.4,9.2,48.17779541015625
3.4,9.3,47.63671875
3.4,9.4,47.13409423828125
3.4,9.5,46.6644287109375
3.4,9.6,46.22222900390625
3.4,9.7,45.80474853515625
3.4,9.8,45.4119873046875
3.4,9.9,45.04119873046875
3.4,10,44.68963623046875
3.4,10.1,44.35455322265625
3.4,10.2,44.033203125
3.4,10.3,43.72833251953125
3.4,10.4,43.43719482421875
3.4,10.5,43.1597900390625
3.4,10.6,42.89337158203125
3.4,10.7,42.637939453125
3.4,10.8,42.3907470703125
3.4,10.9,42.154541015625
3.4,11,41.9293212890625
3.4,11.1,41.7095947265625
3.4,11.2,41.49810791015625
3.4,11.3,41.297607421875
3.4,11.4,41.099853515625
3.4,11.5,40.9130859375
3.4,11.6,40.72906494140625
3.4,11.7,40.55328369140625
3.4,11.8,40.38299560546875
3.4,11.9,40.2154541015625
3.4,12,40.05615234375
3.4,12.1,39.90234375
3.4,12.2,39.75128173828125
3.4,12.3,39.605712890625
3.4,12.4,39.46563720703125
3.4,12.5,39.32830810546875
3.5,8.7,51.96533203125
3.5,8.8,50.9930419921875
3.5,8.9,50.1416015625
3.5,9,49.38629150390625
3.5,9.1,48.702392578125
3.5,9.2,48.076171875
3.5,9.3,47.4993896484375
3.5,9.4,46.966552734375
3.5,9.5,46.46942138671875
3.5,9.6,46.00250244140625
3.5,9.7,45.5657958984375
3.5,9.8,45.15106201171875
3.5,9.9,44.76104736328125
3.5,10,44.39300537109375
3.5,10.1,44.04144287109375
3.5,10.2,43.70635986328125
3.5,10.3,43.38775634765625
3.5,10.4,43.0828857421875
3.5,10.5,42.79449462890625
3.5,10.6,42.51434326171875
3.5,10.7,42.2479248046875
3.5,10.8,41.99249267578125
3.5,10.9,41.748046875
3.5,11,41.5118408203125
3.5,11.1,41.28387451171875
3.5,11.2,41.06414794921875
3.5,11.3,40.8526611328125
3.5,11.4,40.6494140625
3.5,11.5,40.45440673828125
3.5,11.6,40.264892578125
3.5,11.7,40.08087158203125
3.5,11.8,39.90509033203125
3.5,11.9,39.7320556640625
3.5,12,39.5672607421875
3.5,12.1,39.40521240234375
3.5,12.2,39.2486572265625
3.5,12.3,39.098968505859375
3.5,12.4,38.9520263671875
3.5,12.5,38.8092041015625
3.6,8.8,51.207275390625
3.6,8.9,50.2679443359375
3.6,9,49.44122314453125
3.6,9.1,48.702392578125
3.6,9.2,48.0322265625
3.6,9.3,47.4169921875
3.6,9.4,46.84844970703125
3.6,9.5,46.32110595703125
3.6,9.6,45.8294677734375
3.6,9.7,45.3680419921875
3.6,9.8,44.93408203125
3.6,9.9,44.5220947265625
3.6,10,44.13482666015625
3.6,10.1,43.76678466796875
3.6,10.2,43.41796875
3.6,10.3,43.08563232421875
3.6,10.4,42.76702880859375
3.6,10.5,42.46490478515625
3.6,10.6,42.17376708984375
3.6,10.7,41.8963623046875
3.6,10.8,41.62994384765625
3.6,10.9,41.37451171875
3.6,11,41.1273193359375
3.6,11.1,40.89111328125
3.6,11.2,40.66314697265625
3.6,11.3,40.4461669921875
3.6,11.4,40.23468017578125
3.6,11.5,40.03143310546875
3.6,11.6,39.83367919921875
3.6,11.7,39.6441650390625
3.6,11.8,39.46014404296875
3.6,11.9,39.2816162109375
3.6,12,39.10858154296875
3.6,12.1,38.94378662109375
3.6,12.2,38.78173828125
3.6,12.3,38.62518310546875
3.6,12.4,38.47412109375
3.6,12.5,38.3258056640625
3.7,8.9,50.47943115234375
3.7,9,49.5703125
3.7,9.1,48.768310546875
3.7,9.2,48.043212890625
3.7,9.3,47.38677978515625
3.7,9.4,46.77978515625
3.7,9.5,46.219482421875
3.7,9.6,45.70037841796875
3.7,9.7,45.21148681640625
3.7,9.8,44.75555419921875
3.7,9.9,44.3243408203125
3.7,10,43.9178466796875
3.7,10.1,43.53057861328125
3.7,10.2,43.165283203125
3.7,10.3,42.81646728515625
3.7,10.4,42.48687744140625
3.7,10.5,42.1710205078125
3.7,10.6,41.86614990234375
3.7,10.7,41.5777587890625
3.7,10.8,41.30035400390625
3.7,10.9,41.033935546875
3.7,11,40.77850341796875
3.7,11.1,40.5340576171875
3.7,11.2,40.2978515625
3.7,11.3,40.06988525390625
3.7,11.4,39.85015869140625
3.7,11.5,39.638671875
3.7,11.6,39.4354248046875
3.7,11.7,39.2376708984375
3.7,11.8,39.04815673828125
3.7,11.9,38.862762451171875
3.7,12,38.68560791015625
3.7,12.1,38.5125732421875
3.7,12.2,38.34503173828125
3.7,12.3,38.1829833984375
3.7,12.4,38.02642822265625
3.7,12.5,37.87261962890625
3.8,9,49.78179931640625
3.8,9.1,48.900146484375
3.8,9.2,48.11737060546875
3.8,9.3,47.40875244140625
3.8,9.4,46.7633056640625
3.8,9.5,46.16729736328125
3.8,9.6,45.615234375
3.8,9.7,45.098876953125
3.8,9.8,44.61822509765625
3.8,9.9,44.1650390625
3.8,10,43.736572265625
3.8,10.1,43.33282470703125
3.8,10.2,42.9510498046875
3.8,10.3,42.58575439453125
3.8,10.4,42.23968505859375
3.8,10.5,41.91009521484375
3.8,10.6,41.59423828125
3.8,10.7,41.2921142578125
3.8,10.8,41.00372314453125
3.8,10.9,40.72906494140625
3.8,11,40.462646484375
3.8,11.1,40.20721435546875
3.8,11.2,39.9627685546875
3.8,11.3,39.7265625
3.8,11.4,39.49859619140625
3.8,11.5,39.27886962890625
3.8,11.6,39.0673828125
3.8,11.7,38.86138916015625
3.8,11.8,38.66363525390625
3.8,11.9,38.47412109375
3.8,12,38.29010009765625
3.8,12.1,38.111572265625
3.8,12.2,37.93853759765625
3.8,12.3,37.77099609375
3.8,12.4,37.607574462890625
3.8,12.5,37.44964599609375
3.9,9.1,49.11163330078125
3.9,9.2,48.2574462890625
3.9,9.3,47.49114990234375
3.9,9.4,46.7962646484375
3.9,9.5,46.16180419921875
3.9,9.6,45.57403564453125
3.9,9.7,45.03021240234375
